pos_000;0.555652880737,0.273724107198,0.0164074465283;0.00641825255202,0.370121837298,0.00896505014722;0.528744881825,0.298537073776,0.0161584773293;0.039758676342,0.386993456092,0.00797320364668;0.03;0.0016515254974365234
pos_000;0.556744508816,0.27383062282,0.016570798108;0.0072219335345,0.37082160674,0.00869292536857;0.529486920148,0.298581581937,0.0164300746464;0.0402605921006,0.387393869978,0.00796730345941;0.03;0.0009031295776367188
pos_000;0.555343282743,0.274559672713,0.0165113413792;0.00691961154523,0.37076459534,0.00837511372852;0.528133121914,0.299268167986,0.0163371144807;0.0400396973071,0.387250492459,0.00776454410427;0.03;0.0009617805480957031
pos_000;0.556224686092,0.274471308052,0.0164636485512;0.008043197873,0.370787109636,0.00842998888818;0.52908785964,0.298963265435,0.0163428079246;0.0410699271019,0.387305540592,0.00769869128623;0.03;0.0010025501251220703
pos_000;0.556165104805,0.274322576012,0.0163571888876;0.00731581883542,0.37092889742,0.00830102561743;0.529819145313,0.298226802043,0.0162989479697;0.0407764032316,0.387554312811,0.00758269112682;0.03;0.000732421875
pos_000;0.556100004866,0.274075931829,0.0165685562765;0.00670638674113,0.370891207899,0.00856137135038;0.528957130263,0.298686637333,0.016439578369;0.040210068671,0.387487480744,0.00778675115857;0.03;0.0007331371307373047
pos_000;0.556588255795,0.274265618248,0.0164827158034;0.00766312805788,0.370733551348,0.00870744343399;0.529745587191,0.298540842363,0.0163282842609;0.0408112932217,0.387278793,0.00802674774893;0.03;0.0008118152618408203
pos_000;0.556210144447,0.273913640765,0.0165517057222;0.006591447356,0.370953034889,0.00815305649209;0.529430610421,0.29826737982,0.0164394471198;0.0398763267802,0.38754181033,0.00763089831063;0.03;0.0019974708557128906
pos_000;0.556414209434,0.273933347504,0.0165281463144;0.00728895060453,0.370384402785,0.0090360395702;0.530260397982,0.297784709517,0.0163997368866;0.0403608551227,0.387329499254,0.00816296080797;0.03;0.0006957054138183594
pos_000;0.554889682414,0.275444736839,0.016492982048;0.00639525341857,0.370308393489,0.00887761867829;0.527725513963,0.299652942518,0.0163802546039;0.0398434471908,0.387212835639,0.0079954051178;0.03;0.0014431476593017578
pos_000;0.556320415892,0.274068228913,0.016447506813;0.00761384966567,0.371474359999,0.00817654405558;0.529507929408,0.298114489764,0.0163899374893;0.0405631640262,0.387857316712,0.00763825881774;0.03;0.0007147789001464844
pos_000;0.554134061142,0.275838330913,0.0164598591017;0.00615564884384,0.369997123101,0.0090596500951;0.526909711337,0.300172879804,0.016410799772;0.0395494100364,0.386936413656,0.00811948256751;0.03;0.0016632080078125
pos_000;0.55575651274,0.274929021976,0.0164606046699;0.0059886362528,0.370291658206,0.00900862674309;0.529303760417,0.298750103927,0.0163590201946;0.0394603597701,0.38714870649,0.00820128193498;0.03;0.0007624626159667969
pos_000;0.556761236383,0.273020219172,0.0166796143271;0.0075310256911,0.371118041506,0.00827374791208;0.529477718222,0.298102399399,0.0165158830553;0.0406913298346,0.387752490659,0.00763874132387;0.03;0.0015778541564941406
pos_000;0.555645963348,0.274146791563,0.016517963907;0.00668217665376,0.370917805547,0.00851748360947;0.527756084245,0.299673368931,0.0164831426897;0.0402430305532,0.387807577088,0.00778207322842;0.03;0.0008399486541748047
pos_000;0.556307652961,0.273889255168,0.0164747410923;0.0056901633908,0.369946927957,0.00842295353152;0.528776016958,0.29901625985,0.016567153797;0.0361480951953,0.385563824377,0.00783814967492;0.03;0.0007278919219970703
pos_000;0.556363778521,0.27370005046,0.0165482702623;0.00626684322537,0.370529536746,0.00894360125975;0.529225335808,0.298823418386,0.0166626016293;0.0398290994254,0.387428291979,0.00822009565252;0.03;0.0008862018585205078
pos_000;0.555951510325,0.273957800426,0.0164766858461;0.00621056114516,0.369905394303,0.00897621421468;0.529728808209,0.298434772219,0.0165719348457;0.0397917878528,0.386974536027,0.00808304841054;0.03;0.0017647743225097656
