pos_000;0.017463120492321904,0.3773455387004134,0.006537236632151611;0.5685239887444107,0.2645168891704184,0.01447497187978447;0.05058668922688789,0.3935405386055345,0.007622243723842861;0.5422811982777682,0.2902432601808822,0.014716274977031707;0.03;0.023443937301635742
pos_000;0.026318324399492693,0.38136818443795706,0.007823723228709611;0.5641707721671075,0.2713984795880797,0.014174839465315947;0.05308113431547362,0.39345317184978346,0.009063511779767663;0.5386105422680322,0.2931572475043921,0.014784247715043183;0.03;0.01764082908630371
pos_000;0.5649588966923231,0.2700116120676155,0.014476252831842062;0.008892576420546805,0.3761026335535956,0.0063737210525809385;0.5354582619491611,0.2957969012517791,0.014900278455891858;0.04007657400445569,0.38958408869054034,0.009730487587588451;0.03;0.018660306930541992
pos_000;0.5663006220191195,0.27348357661249023,0.01775264048746078;0.01821250860903731,0.37842181921609963,0.006284004604261706;0.5387840455428564,0.2933442535009905,0.014535715569169641;0.05194752468208841,0.3935051083390815,0.00753741507380159;0.03;0.016104936599731445
pos_000;0.046667994690986786,0.39052348651983393,0.0052115486596444605;0.5691187574159726,0.26385605578391635,0.014026401027133206;0.07581941694979463,0.3834557664143802,0.005703394976747037;0.5461150941523756,0.2869079228459533,0.015566205660105348;0.03;0.015125751495361328
pos_000;0.04806278426273125,0.3914396182459294,0.004952814112626269;0.5707579299927057,0.2559359953379892,0.01688301727821301;0.07800895197528976,0.39927876016552744,0.007191805896096637;0.5480176367679609,0.28523307960532995,0.015580734689873189;0.03;0.0219266414642334
pos_000;0.00492187605555186,0.37470555989660204,0.009699221772598632;0.568927454392535,0.26304620599559564,0.015962304599620614;0.03300262629000511,0.3833388512899117,0.007692690284800486;0.5406994845125562,0.2915257523263823,0.015142131250792354;0.03;0.01586747169494629
pos_000;0.015385546294730101,0.38089349477587314,0.010512826979204803;0.5680357140751373,0.26392395657615486,0.015199627729540865;0.05277801133295745,0.39342497098743257,0.008642327243569697;0.5437536085322747,0.28905090073895207,0.015192913789402527;0.03;0.01691412925720215
pos_000;0.004475366021274352,0.3771300818961708,0.010364785123134435;0.5709376151748223,0.26993763215624605,0.019656001745061824;0.03330707246422501,0.3834371189568861,0.00837531569128648;0.5435467744823725,0.28975832651130007,0.013755263722023375;0.03;0.016437530517578125
pos_000;0.5699363992297425,0.2722965927383015,0.021488246768915087;-0.003483401093898636,0.36466953997378265,0.011334527963834495;0.5419746246774756,0.29072898969434374,0.014716186112670615;0.02920106783783491,0.3811454606439561,0.008670659943113704;0.03;0.015659332275390625
